time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1514745000,Clear throughout the day.,clear-day,1514769891,1514810764,0.47,0,0,0,31.11,1514791800,22.11,1514842200,32.67,1514799000,22.53,1514842200,19.52,0.68,0.23,265,0.13,7,1514788200,6,22.11,1514763000,31.11,1514791800,22.53,1514763000,32.67,1514799000
1514831400,Clear throughout the day.,clear-day,1514856313,1514897197,0.51,0,0,0,31.61,1514881800,21.11,1514935800,32.49,1514881800,21.42,1514935800,18.7,0.66,0.21,328,0.05,7,1514874600,5.58,22.11,1514842200,31.61,1514881800,22.53,1514842200,32.49,1514881800
1514917800,Clear throughout the day.,clear-day,1514942734,1514983631,0.54,0,0,0,32.11,1514964600,21.11,1515025800,32.29,1514964600,21.42,1515025800,18.11,0.64,0.48,297,0.11,7,1514961000,6.45,21.11,1514935800,32.11,1514964600,21.42,1514935800,32.29,1514964600
1515004200,Clear throughout the day.,clear-day,1515029154,1515070064,0.58,0,0,0,32.11,1515054600,22.11,1515108600,33.61,1515058200,22.53,1515108600,18.83,0.66,1.15,11,0.06,7,1515047400,7,21.11,1515025800,32.11,1515054600,21.42,1515025800,33.61,1515058200
1515090600,Clear throughout the day.,clear-day,1515115574,1515156498,0.62,0,0,0,31.61,1515141000,22.11,1515195000,33.14,1515144600,22.59,1515202200,19.7,0.69,0.38,178,0.04,7,1515133800,5.79,22.11,1515108600,31.61,1515141000,22.53,1515108600,33.14,1515144600
1515177000,Clear throughout the day.,clear-day,1515201992,1515242931,0.65,0,0,0,32.11,1515227400,20.1,1515285000,33.61,1515231000,20.53,1515288600,19.81,0.72,0.21,39,0.05,6,1515216600,5.33,22.11,1515195000,32.11,1515227400,22.59,1515202200,33.61,1515231000
1515263400,Clear throughout the day.,clear-day,1515288410,1515329365,0.69,0,0,0,31.61,1515313800,20.1,1515371400,32,1515313800,20.32,1515371400,18.34,0.68,1.48,354,0.04,7,1515306600,5.73,20.1,1515285000,31.61,1515313800,20.53,1515288600,32,1515313800
1515349800,Clear throughout the day.,clear-day,1515374826,1515415799,0.72,0,0,0,30.77,1515393000,21.11,1515457800,30.99,1515400200,21.29,1515461400,18.01,0.66,0.84,343,0.04,7,1515393000,5.76,20.1,1515371400,30.77,1515393000,20.32,1515371400,30.99,1515400200
1515436200,Clear throughout the day.,clear-day,1515461242,1515502233,0.76,0,0,0,31.11,1515486600,22.11,1515544200,32.23,1515490200,22.53,1515544200,18.57,0.66,0.72,174,0.05,8,1515483000,5.87,21.11,1515457800,31.11,1515486600,21.29,1515461400,32.23,1515490200
1515522600,Partly cloudy in the evening.,partly-cloudy-day,1515547657,1515588667,0.79,0,0,0,33.11,1515573000,24.09,1515627000,35.44,1515573000,24.72,1515630600,20.19,0.69,0.04,52,0.16,7,1515565800,5.46,22.11,1515544200,33.11,1515573000,22.53,1515544200,35.44,1515573000
1515609000,Clear throughout the day.,clear-day,1515634071,1515675100,0.82,0,0,0,33.14,1515652200,25.09,1515713400,35.44,1515655800,25.83,1515713400,20.67,0.66,0.37,248,0.11,7,1515652200,6.23,24.09,1515627000,33.14,1515652200,24.72,1515630600,35.44,1515655800
1515695400,Partly cloudy in the morning and humid throughout the day.,partly-cloudy-night,1515720484,1515761534,0.85,0,0,0,33.11,1515742200,24.09,1515803400,36.26,1515745800,25,1515803400,21.95,0.69,1,290,0.2,7,1515738600,5.79,25.09,1515713400,33.11,1515742200,25.83,1515713400,36.26,1515745800
1515781800,Humid throughout the day and foggy in the morning.,fog,1515806896,1515847967,0.88,0,0,0,34.59,1515835800,23.59,1515889800,37.62,1515835800,24.31,1515893400,22.59,0.74,0.59,326,0.14,8,1515828600,5.39,24.09,1515803400,34.59,1515835800,25,1515803400,37.62,1515835800
1515868200,Clear throughout the day.,clear-day,1515893307,1515934401,0.91,0,0,0,35.08,1515922200,22.11,1515976200,35.08,1515922200,22.53,1515976200,19.37,0.63,1.22,99,0.07,6,1515907800,5.86,23.59,1515889800,35.08,1515922200,24.31,1515893400,35.08,1515922200
1515954600,Clear throughout the day.,clear-day,1515979717,1516020834,0.94,0,0,0,34.59,1516005000,22.11,1516062600,34.95,1516008600,22.46,1516066200,19.28,0.64,0.4,101,0.04,8,1516001400,6.42,22.11,1515976200,34.59,1516005000,22.53,1515976200,34.95,1516008600
1516041000,Partly cloudy in the afternoon and humid throughout the day.,partly-cloudy-day,1516066126,1516107267,0.97,0,0,0,33.48,1516084200,24.09,1516152600,34.78,1516105800,25,1516152600,20.59,0.67,0.68,232,0.11,6,1516091400,6.2,22.11,1516062600,33.48,1516084200,22.46,1516066200,34.78,1516105800
1516127400,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1516152534,1516193700,0.01,0,0,0,31.61,1516170600,22.11,1516231800,35.78,1516177800,22.67,1516235400,22.23,0.76,1.06,179,0.19,6,1516170600,5.58,24.09,1516152600,31.61,1516170600,25,1516152600,35.78,1516177800
1516213800,Foggy in the morning.,fog,1516238941,1516280132,0.03,0,0,0,33.11,1516264200,22.11,1516314600,33.84,1516264200,22.11,1516325400,19.67,0.68,0.48,6,0.08,8,1516257000,5.17,22.11,1516231800,33.11,1516264200,22.67,1516235400,33.84,1516264200
1516300200,Partly cloudy overnight.,partly-cloudy-night,1516325347,1516366565,0.07,0,0,0,33.11,1516347000,20.6,1516408200,33.11,1516347000,20.87,1516408200,16.23,0.55,0.51,96,0.07,8,1516347000,6.76,22.11,1516314600,33.11,1516347000,22.11,1516325400,33.11,1516347000
1516386600,Clear throughout the day.,clear-day,1516411752,1516452996,0.1,0,0,0,33.11,1516437000,22.11,1516494600,33.11,1516437000,22.4,1516498200,17.32,0.6,0.95,142,0.1,6,1516426200,7.26,20.6,1516408200,33.11,1516437000,20.87,1516408200,33.11,1516437000
1516473000,Clear throughout the day.,clear-day,1516498155,1516539428,0.13,0,0,0,32.11,1516523400,22.98,1516588200,32.76,1516523400,23.57,1516588200,19.23,0.67,0.57,169,0.03,8,1516516200,6.65,22.11,1516494600,32.11,1516523400,22.4,1516498200,32.76,1516523400
1516559400,Clear throughout the day.,clear-day,1516584558,1516625859,0.16,0,0,0,30.63,1516602600,22.11,1516667400,32.58,1516606200,22.53,1516671000,20.43,0.72,0.26,164,0.13,7,1516602600,5.58,22.98,1516588200,30.63,1516602600,23.57,1516588200,32.58,1516606200
1516645800,Partly cloudy in the afternoon.,partly-cloudy-day,1516670960,1516712290,0.2,0,0,0,32.61,1516692600,21.61,1516753800,34.86,1516696200,22.04,1516757400,20.06,0.68,0.93,336,0.16,7,1516689000,5.87,22.11,1516667400,32.61,1516692600,22.53,1516671000,34.86,1516696200
1516732200,Clear throughout the day.,clear-day,1516757360,1516798721,0.23,0,0,0,32.61,1516786200,22.11,1516840200,32.61,1516786200,22.16,1516840200,17.48,0.61,2.56,2,0.07,6,1516771800,7.18,21.61,1516753800,32.61,1516786200,22.04,1516757400,32.61,1516786200
1516818600,Clear throughout the day.,clear-day,1516843760,1516885151,0.27,0,0,0,29.6,1516865400,22.11,1516915800,31.49,1516876200,22.53,1516926600,18.72,0.65,2.08,324,0.1,8,1516865400,7.1,22.11,1516840200,29.6,1516865400,22.16,1516840200,31.49,1516876200
1516905000,Humid throughout the day.,clear-day,1516930158,1516971580,0.3,0,0,0,32.11,1516959000,23.09,1517016600,35.05,1516959000,23.76,1517016600,20.82,0.74,0.75,196,0.08,8,1516948200,6,22.11,1516915800,32.11,1516959000,22.53,1516926600,35.05,1516959000
1516991400,Humid throughout the day.,clear-day,1517016556,1517058009,0.34,0,0,0,30.61,1517038200,23.09,1517103000,34.07,1517049000,23.76,1517103000,21.81,0.75,0.25,179,0.13,8,1517038200,5.28,23.09,1517016600,30.61,1517038200,23.76,1517016600,34.07,1517049000
1517077800,Foggy in the morning.,fog,1517102952,1517144438,0.38,0,0,0,32.11,1517128200,22.6,1517185800,35.48,1517128200,23.21,1517189400,21.51,0.72,0.34,309,0.1,8,1517124600,5.33,23.09,1517103000,32.11,1517128200,23.76,1517103000,35.48,1517128200
1517164200,Foggy in the morning.,fog,1517189347,1517230866,0.42,0,0,0,32.11,1517211000,22.11,1517272200,34.07,1517218200,22.67,1517272200,20.37,0.71,0.57,171,0.04,8,1517207400,5.15,22.6,1517185800,32.11,1517211000,23.21,1517189400,34.07,1517218200
1517250600,Foggy in the morning and humid throughout the day.,fog,1517275741,1517317294,0.45,0,0,0,33.6,1517304600,22.11,1517362200,34.67,1517304600,22.67,1517362200,20.39,0.7,0.23,35,0.04,9,1517297400,4.67,22.11,1517272200,33.6,1517304600,22.67,1517272200,34.67,1517304600
1517337000,Foggy in the morning.,fog,1517362134,1517403721,0.49,0,0,0,35.1,1517391000,20.6,1517445000,35.1,1517391000,20.6,1517445000,18.35,0.62,0.65,74,0.02,9,1517383800,5.44,22.11,1517362200,35.1,1517391000,22.67,1517362200,35.1,1517391000
1517423400,Clear throughout the day.,clear-day,1517448526,1517490148,0.53,0,0,0,34.59,1517473800,21.11,1517527800,34.59,1517473800,21.29,1517531400,15.04,0.51,0.75,114,0.03,5,1517477400,7.37,20.6,1517445000,34.59,1517473800,20.6,1517445000,34.59,1517473800
1517509800,Clear throughout the day.,clear-day,1517534917,1517576574,0.57,0,0,0,32.61,1517556600,21.11,1517610600,32.61,1517556600,21.42,1517610600,17.29,0.61,0.76,181,0,9,1517556600,6.13,21.11,1517527800,32.61,1517556600,21.29,1517531400,32.61,1517556600
1517596200,Humid throughout the day.,clear-day,1517621307,1517662999,0.6,0,0,0,32.61,1517646600,22.11,1517704200,33.57,1517650200,22.59,1517707800,18.42,0.64,0.86,170,0.04,9,1517643000,6,21.11,1517610600,32.61,1517646600,21.42,1517610600,33.57,1517650200
1517682600,Clear throughout the day.,clear-day,1517707696,1517749424,0.64,0,0,0,33.6,1517733000,21.11,1517790600,33.6,1517733000,21.42,1517794200,18.9,0.66,0.51,151,0.08,9,1517729400,6.45,22.11,1517704200,33.6,1517733000,22.59,1517707800,33.6,1517733000
1517769000,Clear throughout the day.,clear-day,1517794084,1517835848,0.67,0,0,0,34.09,1517819400,23.09,1517873400,35.29,1517823000,23.62,1517880600,18.84,0.66,0.41,237,0.07,7,1517808600,6.31,21.11,1517790600,34.09,1517819400,21.42,1517794200,35.29,1517823000
1517855400,Partly cloudy starting in the evening.,partly-cloudy-night,1517880470,1517922272,0.7,0,0,0,33.6,1517905800,23.09,1517963400,36.02,1517905800,23.62,1517967000,20.37,0.68,0.4,280,0.17,8,1517898600,5.65,23.09,1517873400,33.6,1517905800,23.62,1517880600,36.02,1517905800
1517941800,Mostly cloudy throughout the day.,partly-cloudy-day,1517966856,1518008695,0.74,0,0,0,29.3,1517985000,24.09,1518046200,31.18,1517988600,24.59,1518049800,19.86,0.68,1.15,16,0.51,6,1517988600,6.16,23.09,1517963400,29.3,1517985000,23.62,1517967000,31.18,1517988600
1518028200,Mostly cloudy throughout the day.,partly-cloudy-day,1518053241,1518095118,0.77,0,0,0,32.11,1518078600,24.09,1518136200,33.06,1518085800,24.72,1518136200,20.13,0.65,0.57,280,0.75,6,1518075000,6.45,24.09,1518046200,32.11,1518078600,24.59,1518049800,33.06,1518085800
1518114600,Mostly cloudy throughout the day.,partly-cloudy-day,1518139624,1518181540,0.8,0,0,0,32.61,1518161400,25.09,1518211800,34.17,1518165000,25.58,1518215400,19.82,0.62,1.39,329,0.7,6,1518157800,6.92,24.09,1518136200,32.61,1518161400,24.72,1518136200,34.17,1518165000
1518201000,Partly cloudy until evening and humid throughout the day.,partly-cloudy-day,1518226007,1518267961,0.83,0,0,0,34.62,1518251400,24.09,1518309000,36.14,1518251400,24.72,1518309000,20.92,0.66,0.97,305,0.5,9,1518247800,6.42,25.09,1518211800,34.62,1518251400,25.58,1518215400,36.14,1518251400
1518287400,Partly cloudy until afternoon and humid throughout the day.,partly-cloudy-day,1518312389,1518354382,0.86,0,0,0,33.11,1518341400,24.09,1518384600,34.74,1518341400,24.72,1518395400,21,0.68,0.56,263,0.3,8,1518334200,5.75,24.09,1518309000,33.11,1518341400,24.72,1518309000,34.74,1518341400
1518373800,Partly cloudy until afternoon.,partly-cloudy-day,1518398769,1518440802,0.89,0,0,0,32.14,1518417000,24.59,1518481800,34.65,1518420600,25.21,1518481800,20.97,0.68,2.02,320,0.21,7,1518417000,6.92,24.09,1518384600,32.14,1518417000,24.72,1518395400,34.65,1518420600
1518460200,Partly cloudy throughout the day.,partly-cloudy-day,1518485149,1518527221,0.92,0,0,0,32.14,1518503400,23.09,1518568200,33.61,1518507000,23.37,1518568200,19.56,0.64,2.15,339,0.3,5,1518499800,7.42,24.59,1518481800,32.14,1518503400,25.21,1518481800,33.61,1518507000
1518546600,Partly cloudy until afternoon.,partly-cloudy-day,1518571528,1518613640,0.95,0,0,0,33.6,1518593400,23.59,1518654600,35.06,1518597000,24.31,1518658200,19.93,0.64,0.5,295,0.18,9,1518593400,6,23.09,1518568200,33.6,1518593400,23.37,1518568200,35.06,1518597000
1518633000,Partly cloudy until afternoon and humid throughout the day.,partly-cloudy-day,1518657905,1518700058,0.98,0,0,0,34.09,1518683400,23.09,1518744600,35.22,1518683400,23.76,1518744600,20.83,0.68,0.24,183,0.15,9,1518679800,5.92,23.59,1518654600,34.09,1518683400,24.31,1518658200,35.22,1518683400
1518719400,Humid throughout the day and partly cloudy in the evening.,partly-cloudy-night,1518744282,1518786476,0.01,0,0,0,33.6,1518766200,24.09,1518820200,35.29,1518769800,24.72,1518820200,21.31,0.69,0.69,282,0.14,9,1518762600,6.37,23.09,1518744600,33.6,1518766200,23.76,1518744600,35.29,1518769800
1518805800,Clear throughout the day.,clear-day,1518830658,1518872893,0.04,0,0,0,34.59,1518856200,22.6,1518917400,36.84,1518859800,23.14,1518917400,20.64,0.66,0.43,249,0.1,9,1518849000,5.92,24.09,1518820200,34.59,1518856200,24.72,1518820200,36.84,1518859800
1518892200,Humid throughout the day.,clear-day,1518917033,1518959309,0.08,0,0,0,33.6,1518939000,23.09,1519003800,36.02,1518942600,23.76,1519003800,20.56,0.69,1.23,226,0.06,9,1518935400,6.16,22.6,1518917400,33.6,1518939000,23.14,1518917400,36.02,1518942600
1518978600,Humid throughout the day.,clear-day,1519003407,1519045725,0.11,0,0,0,33.11,1519025400,24.09,1519079400,36.09,1519029000,25,1519079400,21.92,0.73,0.53,257,0.14,9,1519025400,5.42,23.09,1519003800,33.11,1519025400,23.76,1519003800,36.09,1519029000
1519065000,Humid throughout the day and foggy in the morning.,fog,1519089781,1519132140,0.14,0,0,0,33.11,1519111800,24.09,1519165800,35.83,1519119000,24.86,1519165800,21.54,0.71,0.75,299,0.05,9,1519108200,5.42,24.09,1519079400,33.11,1519111800,25,1519079400,35.83,1519119000
1519151400,Humid throughout the day.,clear-day,1519176153,1519218555,0.18,0,0,0,34.26,1519194600,23.09,1519263000,35.64,1519205400,23.69,1519263000,20.37,0.66,0.81,272,0.09,10,1519198200,5.87,24.09,1519165800,34.26,1519194600,24.86,1519165800,35.64,1519205400
1519237800,Humid throughout the day.,clear-day,1519262525,1519304969,0.22,0,0,0,34.09,1519288200,23.59,1519349400,34.97,1519291800,24.24,1519349400,20.44,0.67,0.25,321,0.09,10,1519281000,5.63,23.09,1519263000,34.09,1519288200,23.69,1519263000,34.97,1519291800
1519324200,Humid throughout the day.,clear-day,1519348896,1519391382,0.25,0,0,0,34.59,1519371000,23.09,1519432200,34.59,1519371000,23.62,1519435800,20.29,0.66,0.13,347,0.11,10,1519367400,5.63,23.59,1519349400,34.59,1519371000,24.24,1519349400,34.59,1519371000
1519410600,Humid throughout the day.,clear-day,1519435266,1519477795,0.29,0,0,0,34.59,1519457400,24.09,1519515000,34.74,1519475400,24.72,1519522200,19.59,0.65,0.54,185,0.06,10,1519453800,6.5,23.09,1519432200,34.59,1519457400,23.62,1519435800,34.74,1519475400
1519497000,Humid throughout the day.,clear-day,1519521635,1519564207,0.33,0,0,0,35.1,1519543800,23.59,1519605000,35.1,1519543800,24.24,1519608600,20.54,0.66,0.47,279,0.06,9,1519543800,6.69,24.09,1519515000,35.1,1519543800,24.72,1519522200,35.1,1519543800
1519583400,Humid throughout the day.,clear-day,1519608004,1519650619,0.36,0,0,0,34.09,1519630200,23.09,1519687800,36.84,1519633800,23.76,1519691400,21.48,0.68,0.72,273,0.13,9,1519626600,6.6,23.59,1519605000,34.09,1519630200,24.24,1519608600,36.84,1519633800
1519669800,Humid throughout the day.,clear-day,1519694372,1519737030,0.4,0,0,0,34.59,1519716600,23.09,1519781400,35.53,1519720200,23.76,1519781400,20.38,0.65,0.49,204,0.07,10,1519713000,6.37,23.09,1519687800,34.59,1519716600,23.76,1519691400,35.53,1519720200
1519756200,Humid throughout the day and foggy in the morning.,fog,1519780739,1519823441,0.44,0,0,0,35.61,1519803000,24.09,1519857000,35.61,1519803000,24.72,1519857000,19.81,0.64,0.63,262,0,10,1519799400,6.29,23.09,1519781400,35.61,1519803000,23.76,1519781400,35.61,1519803000
1519842600,Humid throughout the day.,clear-day,1519867106,1519909851,0.48,0,0,0,34.42,1519885800,23.09,1519954200,36.84,1519896600,23.76,1519954200,20.55,0.64,0.48,299,0.06,10,1519889400,6.65,24.09,1519857000,34.42,1519885800,24.72,1519857000,36.84,1519896600
1519929000,Humid throughout the day.,clear-day,1519953472,1519996261,0.51,0,0,0,35.61,1519975800,23.09,1520040600,36.39,1519979400,23.49,1520040600,20.53,0.65,0.38,249,0.05,10,1519972200,6.34,23.09,1519954200,35.61,1519975800,23.76,1519954200,36.39,1519979400
1520015400,Humid throughout the day.,clear-day,1520039837,1520082670,0.55,0,0,0,33.79,1520058600,24.09,1520123400,37.18,1520069400,24.86,1520127000,21.11,0.68,0.77,254,0.07,10,1520058600,5.95,23.09,1520040600,33.79,1520058600,23.49,1520040600,37.18,1520069400
1520101800,Humid throughout the day and partly cloudy overnight.,partly-cloudy-night,1520126202,1520169079,0.58,0,0,0,32.61,1520152200,25.09,1520206200,37.56,1520155800,25.96,1520206200,22.72,0.73,0.48,287,0.15,9,1520145000,5.71,24.09,1520123400,32.61,1520152200,24.86,1520127000,37.56,1520155800
1520188200,Humid throughout the day.,clear-day,1520212566,1520255487,0.62,0,0,0,33.11,1520235000,25.09,1520289000,38.21,1520235000,25.89,1520299800,22.9,0.71,1.08,332,0.18,9,1520231400,5.75,25.09,1520206200,33.11,1520235000,25.96,1520206200,38.21,1520235000
1520274600,Humid throughout the day and foggy in the morning.,fog,1520298930,1520341895,0.65,0,0,0,34.09,1520317800,25.09,1520386200,38.91,1520325000,25.96,1520386200,22.85,0.69,0.77,309,0.12,11,1520321400,4.8,25.09,1520289000,34.09,1520317800,25.89,1520299800,38.91,1520325000
1520361000,Humid throughout the day and foggy in the morning.,fog,1520385293,1520428303,0.68,0,0,0,34.97,1520411400,25.09,1520469000,40.59,1520411400,25.83,1520469000,23.08,0.67,1.04,270,0.26,9,1520404200,4.8,25.09,1520386200,34.97,1520411400,25.96,1520386200,40.59,1520411400
1520447400,Humid throughout the day and foggy in the morning.,fog,1520471656,1520514710,0.71,0,0,0,33.48,1520490600,25.09,1520551800,36.7,1520501400,25.96,1520551800,22.42,0.67,0.77,307,0.19,10,1520494200,5.12,25.09,1520469000,33.48,1520490600,25.83,1520469000,39.2,1520458200
1520533800,Humid throughout the day.,clear-day,1520558018,1520601117,0.74,0,0,0,34.09,1520580600,25.09,1520641800,38.91,1520580600,25.96,1520641800,23.03,0.71,1.18,347,0.18,10,1520580600,6.47,25.09,1520551800,34.09,1520580600,25.96,1520551800,38.91,1520580600
1520620200,Humid throughout the day and foggy in the morning.,fog,1520644380,1520687523,0.77,0,0,0,34.13,1520663400,24.59,1520728200,38.13,1520674200,25.48,1520728200,23.18,0.74,0.91,310,0.17,10,1520667000,5.38,25.09,1520641800,34.13,1520663400,25.96,1520641800,38.13,1520674200
1520706600,Humid throughout the day and foggy in the morning.,fog,1520730741,1520773929,0.8,0,0,0,36.12,1520757000,24.09,1520818200,37.66,1520760600,24.93,1520818200,21.93,0.69,0.56,300,0.16,11,1520753400,4.68,24.59,1520728200,36.12,1520757000,25.48,1520728200,37.66,1520760600
1520793000,Humid throughout the day and foggy in the morning.,fog,1520817102,1520860335,0.83,0,0,0,35.1,1520839800,25.09,1520897400,37.62,1520843400,25.96,1520897400,22.32,0.69,0.63,244,0.14,11,1520836200,4.62,24.09,1520818200,35.1,1520839800,24.93,1520818200,37.62,1520843400
1520879400,Humid throughout the day and foggy in the morning.,fog,1520903463,1520946741,0.86,0,0,0,35.1,1520926200,27.09,1520976600,37.62,1520933400,30.27,1520976600,22.34,0.68,0.14,160,0.2,11,1520926200,5.78,25.09,1520897400,35.1,1520926200,25.96,1520897400,37.62,1520933400
1520965800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1520989823,1521033146,0.89,0,0,0,33.6,1521012600,23.66,1521041400,40.04,1521012600,24.59,1521041400,23.61,0.77,1.31,234,0.54,7,1521009000,5.79,23.66,1521041400,33.6,1521012600,24.59,1521041400,40.04,1521012600
1521052200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1521076183,1521119551,0.92,0,0,0,31.11,1521099000,25.09,1521153000,35.14,1521099000,25.89,1521163800,23.15,0.79,0.39,351,0.75,6,1521091800,6.68,24.09,1521055800,31.11,1521099000,24.86,1521055800,35.14,1521099000
1521138600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1521162543,1521205956,0.96,0,0,0,31.81,1521181800,26.11,1521239400,35.09,1521181800,28.23,1521239400,23.71,0.82,0.68,114,0.75,6,1521178200,6.76,25.09,1521153000,31.81,1521181800,25.89,1521163800,35.09,1521181800
1521225000,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1521248902,1521292360,0.98,0,0,0,33.11,1521268200,26.11,1521325800,38.78,1521271800,28.23,1521325800,23.77,0.74,0.85,246,0.45,8,1521268200,7.77,26.11,1521239400,33.11,1521268200,28.23,1521239400,38.78,1521271800
1521311400,Humid throughout the day and partly cloudy starting in the evening.,partly-cloudy-night,1521335262,1521378764,0.03,0,0,0,33.6,1521361800,24.59,1521419400,40.04,1521361800,25.34,1521419400,23.46,0.73,0.51,275,0.35,8,1521354600,7.5,26.11,1521325800,33.6,1521361800,27.79,1521390600,40.04,1521361800
1521397800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1521421621,1521465169,0.06,0,0,0,33.95,1521441000,24.09,1521495000,38.29,1521444600,24.72,1521498600,21.94,0.7,0.41,297,0.57,8,1521441000,6.68,24.59,1521419400,33.95,1521441000,25.34,1521419400,38.29,1521444600
1521484200,Humid throughout the day.,clear-day,1521507980,1521551573,0.09,0,0,0,34.09,1521534600,25.09,1521595800,40.06,1521534600,25.96,1521595800,22.37,0.7,1,297,0.22,10,1521527400,6.84,24.09,1521495000,34.09,1521534600,24.72,1521498600,40.06,1521534600
1521570600,Humid throughout the day and partly cloudy starting in the evening.,partly-cloudy-night,1521594339,1521637976,0.13,0,0,0,33.14,1521613800,26.11,1521671400,39.4,1521621000,28.01,1521671400,23.14,0.71,1.54,292,0.23,10,1521613800,6.65,25.09,1521595800,33.14,1521613800,25.96,1521595800,39.4,1521621000
1521657000,Humid throughout the day.,clear-day,1521680697,1521724380,0.16,0,0,0,33.11,1521707400,25.6,1521757800,36.7,1521707400,26.08,1521768600,22.21,0.68,1.81,318,0.18,10,1521700200,6.76,26.11,1521671400,33.11,1521707400,28.01,1521671400,36.7,1521707400
1521743400,Breezy in the afternoon.,wind,1521767056,1521810784,0.2,0,0,0,33.3,1521786600,23.09,1521851400,34.12,1521790200,23.49,1521851400,20.24,0.63,2.93,330,0.13,11,1521790200,6.84,25.6,1521757800,33.3,1521786600,26.08,1521768600,34.12,1521790200
1521829800,Dangerously windy until afternoon and humid throughout the day.,wind,1521853415,1521897188,0.24,0,0,0,33.6,1521876600,26.11,1521934200,36.7,1521883800,28.12,1521934200,20.51,0.65,2.84,306,0.03,11,1521876600,6.84,23.09,1521851400,33.6,1521876600,23.49,1521851400,36.7,1521883800
1521916200,Humid throughout the day.,clear-day,1521939773,1521983591,0.28,0,0,0,34.29,1521959400,26.11,1522024200,40.69,1521966600,28.23,1522024200,23.57,0.71,1.07,247,0.19,10,1521959400,6.42,26.11,1521934200,34.29,1521959400,28.12,1521934200,40.69,1521966600
1522002600,Humid throughout the day and partly cloudy in the afternoon.,partly-cloudy-day,1522026132,1522069995,0.31,0,0,0,33.61,1522045800,27.09,1522110600,41.16,1522056600,31.04,1522110600,24.03,0.74,1.07,250,0.31,10,1522045800,5.78,26.11,1522024200,33.61,1522045800,28.23,1522024200,41.16,1522056600
1522089000,Humid and partly cloudy throughout the day.,partly-cloudy-day,1522112491,1522156398,0.35,0,0,0,33.14,1522132200,26.11,1522197000,39.4,1522135800,28.23,1522197000,24.45,0.75,1.58,303,0.55,9,1522135800,5.87,27.09,1522110600,33.14,1522132200,31.04,1522110600,39.4,1522135800
1522175400,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522198849,1522242802,0.39,0,0,0,34.09,1522225800,25.6,1522283400,39.46,1522225800,26.52,1522287000,23.73,0.73,1.46,304,0.3,9,1522222200,6.05,26.11,1522197000,34.09,1522225800,28.23,1522197000,39.46,1522225800
1522261800,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522285208,1522329205,0.43,0,0,0,33.14,1522305000,26.11,1522369800,37.18,1522308600,28.23,1522369800,23.12,0.72,1.08,278,0.28,9,1522308600,6.42,25.6,1522283400,33.14,1522305000,26.52,1522287000,37.18,1522308600
1522348200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1522371567,1522415609,0.46,0,0,0,32.47,1522391400,28.11,1522434600,38.05,1522395000,31.42,1522434600,23.77,0.73,1.48,274,0.35,9,1522395000,5.84,26.11,1522369800,32.47,1522391400,28.23,1522369800,38.05,1522395000
1522434600,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522457926,1522502013,0.51,0,0,0,33.11,1522481400,26.11,1522535400,38.21,1522485000,28.01,1522535400,23.15,0.69,1.83,308,0.4,9,1522481400,6.5,27.09,1522517400,33.11,1522481400,29.78,1522517400,38.21,1522485000
1522521000,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522544285,1522588416,0.53,0,0,0,34.09,1522571400,26.6,1522629000,40.69,1522571400,29.28,1522629000,23.16,0.7,1.02,321,0.27,10,1522567800,7.26,26.11,1522535400,34.09,1522571400,28.01,1522535400,40.69,1522571400
1522607400,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522630645,1522674820,0.57,0,0,0,33.14,1522650600,26.11,1522715400,39.4,1522654200,27.9,1522719000,23.74,0.72,1.15,267,0.35,9,1522654200,6.92,26.6,1522629000,33.14,1522650600,29.28,1522629000,39.4,1522654200
1522693800,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1522717004,1522761224,0.6,0,0,0,33.6,1522740600,24.59,1522801800,38.83,1522740600,25.34,1522801800,23.29,0.71,1.22,314,0.38,9,1522737000,6.92,26.11,1522715400,33.6,1522740600,27.9,1522719000,38.83,1522740600
